Date,Close,Adj Close,Volume
2019-03-22,47.762501,46.703445,169630800
2019-03-25,47.185001,46.138744,175381200
2019-03-26,46.697498,45.66206,199202000
2019-03-27,47.1175,46.07275,119393600
2019-03-28,47.18,46.133858,83121600
2019-03-29,47.487499,46.434544,94256000
2019-04-01,47.810001,46.749901,111448000
2019-04-02,48.505001,47.429478,91062800
2019-04-03,48.837502,47.754612,93087200
2019-04-04,48.922501,47.837719,76457200
2019-04-05,49.25,48.157959,74106400
2019-04-08,50.025002,48.915783,103526800
2019-04-09,49.875,48.769104,143072800
2019-04-10,50.154999,49.042889,86781200
2019-04-11,49.737499,48.634655,83603200
2019-04-12,49.717499,48.615089,111042800
2019-04-15,49.807499,48.703094,70146400
2019-04-16,49.8125,48.707989,102785600
2019-04-17,50.782501,49.656483,115627200
2019-04-18,50.965,49.834938,96783200
2019-04-22,51.1325,49.998718,77758000
2019-04-23,51.869999,50.719872,93292000
2019-04-24,51.790001,50.641644,70162400
2019-04-25,51.32,50.182068,74172800
2019-04-26,51.075001,49.942493,74596400
2019-04-29,51.1525,50.018276,88818800
2019-04-30,50.1675,49.055115,186139600
2019-05-01,52.630001,51.463013,259309200
2019-05-02,52.287498,51.128105,127985200
2019-05-03,52.9375,51.763695,83569600
2019-05-06,52.119999,50.964329,129772400
2019-05-07,50.715,49.590477,155054800
2019-05-08,50.724998,49.60025,105358000
2019-05-09,50.18,49.067337,139634400
2019-05-10,49.294998,48.387592,164834800
2019-05-13,46.43,45.575329,229722400
2019-05-14,47.165001,46.296795,146118800
2019-05-15,47.73,46.851391,106178800
2019-05-16,47.52,46.645256,132125600
2019-05-17,47.25,46.38023,131516400
2019-05-20,45.772499,44.929932,154449200
2019-05-21,46.650002,45.791275,113459200
2019-05-22,45.695,44.853859,118994400
2019-05-23,44.915001,44.088215,146118800
2019-05-24,44.7425,43.918888,94858800
2019-05-28,44.557499,43.737293,111792800
2019-05-29,44.345001,43.528706,113924800
2019-05-30,44.575001,43.754475,84873600
2019-05-31,43.767502,42.961842,108174400
2019-06-03,43.325001,42.527481,161584400
2019-06-04,44.91,44.083302,123872000
2019-06-05,45.634998,44.794956,119093600
2019-06-06,46.305,45.452625,90105200
2019-06-07,47.537498,46.662441,122737600
2019-06-10,48.145,47.258759,104883600
2019-06-11,48.702499,47.805996,107731600
2019-06-12,48.547501,47.653847,73012800
2019-06-13,48.537498,47.644032,86698400
2019-06-14,48.185001,47.298027,75046000
2019-06-17,48.4725,47.580223,58676400
2019-06-18,49.612499,48.699249,106204000
2019-06-19,49.467499,48.556911,84496800
2019-06-20,49.865002,48.947098,86056000
2019-06-21,49.695,48.780224,191202400
2019-06-24,49.645,48.731144,72881600
2019-06-25,48.892502,47.9925,84281200
2019-06-26,49.950001,49.030533,104270000
2019-06-27,49.935001,49.015808,83598800
2019-06-28,49.48,48.56918,124442400
2019-07-01,50.387501,49.459972,109012000
2019-07-02,50.682499,49.749546,67740800
2019-07-03,51.102501,50.161819,45448000
2019-07-05,51.057499,50.117641,69062000
2019-07-08,50.005001,49.084515,101354400
2019-07-09,50.310001,49.383907,82312000
2019-07-10,50.807499,49.872242,71588400
2019-07-11,50.4375,49.509064,80767200
2019-07-12,50.825001,49.889423,70380800
2019-07-15,51.302502,50.358139,67789600
2019-07-16,51.125,50.183903,67467200
2019-07-17,50.837502,49.901699,56430000
2019-07-18,51.415001,50.468563,74162400
2019-07-19,50.647499,49.715195,83717200
2019-07-22,51.805,50.851383,89111600
2019-07-23,52.209999,51.248924,73420800
2019-07-24,52.1675,51.207211,59966400
2019-07-25,51.755001,50.802307,55638400
2019-07-26,51.935001,50.978992,70475600
2019-07-29,52.419998,51.455059,86693600
2019-07-30,52.195,51.234207,135742800
2019-07-31,53.259998,52.279598,277125600
2019-08-01,52.107498,51.148312,216071600
2019-08-02,51.005001,50.066113,163448400
2019-08-05,48.334999,47.445263,209572000
2019-08-06,49.25,48.343418,143299200
2019-08-07,49.759998,48.844028,133457600
2019-08-08,50.857498,49.921326,108038000
2019-08-09,50.247501,49.509953,98478800
2019-08-12,50.119999,49.384327,89927600
2019-08-13,52.2425,51.47567,188874000
2019-08-14,50.6875,49.943493,146189600
2019-08-15,50.435001,49.694702,108909600
2019-08-16,51.625,50.867237,110481600
2019-08-19,52.587502,51.815609,97654400
2019-08-20,52.59,51.818073,107537200
2019-08-21,53.16,52.379707,86141600
2019-08-22,53.115002,52.335365,89014800
2019-08-23,50.66,49.916401,187272000
2019-08-26,51.622501,50.864773,104174400
2019-08-27,51.040001,50.290817,103493200
2019-08-28,51.3825,50.628296,63755200
2019-08-29,52.252499,51.485523,83962000
2019-08-30,52.185001,51.419014,84573600
2019-09-03,51.424999,50.67017,80092000
2019-09-04,52.297501,51.529869,76752400
2019-09-05,53.32,52.537354,95654800
2019-09-06,53.314999,52.532429,77449200
2019-09-09,53.5425,52.756588,109237600
2019-09-10,54.174999,53.379799,127111600
2019-09-11,55.897499,55.077019,177158400
2019-09-12,55.772499,54.95385,128906800
2019-09-13,54.6875,53.884773,159053200
2019-09-16,54.974998,54.168064,84632400
2019-09-17,55.174999,54.365128,73274800
2019-09-18,55.692501,54.875023,101360000
2019-09-19,55.240002,54.429173,88242400
2019-09-20,54.432499,53.633526,221652400
2019-09-23,54.68,53.877392,76662000
2019-09-24,54.419998,53.621204,124763200
2019-09-25,55.2575,54.446419,87613600
2019-09-26,54.9725,54.165604,75334000
2019-09-27,54.705002,53.902031,101408000
2019-09-30,55.9925,55.170628,103909600
2019-10-01,56.147499,55.323353,139223200
2019-10-02,54.740002,53.936512,138449200
2019-10-03,55.205002,54.394684,114426000
2019-10-04,56.752499,55.919472,138478800
2019-10-07,56.764999,55.931789,122306000
2019-10-08,56.099998,55.27655,111820000
2019-10-09,56.7575,55.924393,74770400
2019-10-10,57.522499,56.678173,113013600
2019-10-11,59.052502,58.185715,166795600
2019-10-14,58.967499,58.101952,96427600
2019-10-15,58.830002,57.96648,87360000
2019-10-16,58.592499,57.732464,73903200
2019-10-17,58.82,57.956623,67585200
2019-10-18,59.102501,58.234982,97433600
2019-10-21,60.127499,59.244934,87247200
2019-10-22,59.990002,59.109451,82293600
2019-10-23,60.794998,59.902634,75828800
2019-10-24,60.895,60.001167,69275200
2019-10-25,61.645,60.740158,73477200
2019-10-28,62.262501,61.348595,96572800
2019-10-29,60.822498,59.929733,142839600
2019-10-30,60.814999,59.92234,124522000
2019-10-31,62.189999,61.277161,139162000
2019-11-01,63.955002,63.016258,151125200
2019-11-04,64.375,63.430088,103272000
2019-11-05,64.282501,63.338947,79897600
2019-11-06,64.309998,63.366043,75864400
2019-11-07,64.857498,64.097366,94940400
2019-11-08,65.035004,64.272789,69986400
2019-11-11,65.550003,64.781754,81821200
2019-11-12,65.489998,64.722443,87388800
2019-11-13,66.1175,65.342598,102734400
2019-11-14,65.660004,64.890472,89182800
2019-11-15,66.440002,65.661324,100206400
2019-11-18,66.775002,65.992393,86703200
2019-11-19,66.572502,65.792267,76167200
2019-11-20,65.797501,65.026344,106234400
2019-11-21,65.502502,64.734818,121395200
2019-11-22,65.445,64.677971,65325200
2019-11-25,66.592499,65.812027,84020400
2019-11-26,66.072502,65.298134,105207600
2019-11-27,66.959999,66.175232,65235600
2019-11-29,66.8125,66.029449,46617600
2019-12-02,66.040001,65.266006,94487200
2019-12-03,64.862503,64.10231,114430400
2019-12-04,65.434998,64.668098,67181600
2019-12-05,66.394997,65.616837,74424400
2019-12-06,67.677498,66.884315,106075600
2019-12-09,66.730003,65.947929,128042400
2019-12-10,67.120003,66.333351,90420400
2019-12-11,67.692497,66.899139,78756800
2019-12-12,67.864998,67.069626,137310400
2019-12-13,68.787498,67.9813,133587600
2019-12-16,69.964996,69.144997,128186000
2019-12-17,70.102501,69.280899,114158400
2019-12-18,69.934998,69.115349,116028400
2019-12-19,70.004997,69.184532,98369200
2019-12-20,69.860001,69.041237,275978000
2019-12-23,71,70.167885,98572000
2019-12-24,71.067497,70.234581,48478800
2019-12-26,72.477501,71.628067,93121200
2019-12-27,72.449997,71.600876,146266000
2019-12-30,72.879997,72.025833,144114400
2019-12-31,73.412498,72.552094,100805600
2020-01-02,75.087502,74.207466,135480400
2020-01-03,74.357498,73.486023,146322800
2020-01-06,74.949997,74.071579,118387200
2020-01-07,74.597504,73.723213,108872000
2020-01-08,75.797501,74.909149,132079200
2020-01-09,77.407501,76.500275,170108400
2020-01-10,77.582497,76.673225,140644800
2020-01-13,79.239998,78.311295,121532000
2020-01-14,78.169998,77.253838,161954400
2020-01-15,77.834999,76.922775,121923600
2020-01-16,78.809998,77.886337,108829200
2020-01-17,79.682503,78.748619,137816400
2020-01-21,79.142502,78.214951,110843200
2020-01-22,79.425003,78.494141,101832400
2020-01-23,79.807503,78.872154,104472000
2020-01-24,79.577499,78.644852,146537600
2020-01-27,77.237503,76.332275,161940000
2020-01-28,79.422501,78.491669,162234000
2020-01-29,81.084999,80.134674,216229200
2020-01-30,80.967499,80.018555,126743200
2020-01-31,77.377502,76.470634,199588400
2020-02-03,77.165001,76.260628,173788400
2020-02-04,79.712502,78.778267,136616400
2020-02-05,80.362503,79.420647,118826800
2020-02-06,81.302498,80.349632,105425600
2020-02-07,80.0075,79.257469,117684000
2020-02-10,80.387497,79.633904,109348800
2020-02-11,79.902496,79.153442,94323200
2020-02-12,81.800003,81.033165,113730400
2020-02-13,81.217499,80.456116,94747600
2020-02-14,81.237503,80.475937,80113600
2020-02-18,79.75,79.00238,152531200
2020-02-19,80.904999,80.146545,93984000
2020-02-20,80.074997,79.324333,100566000
2020-02-21,78.262497,77.528809,129554000
2020-02-24,74.544998,73.846161,222195200
2020-02-25,72.019997,71.344841,230673600
2020-02-26,73.162498,72.476631,198054800
2020-02-27,68.379997,67.738968,320605600
2020-02-28,68.339996,67.699341,426510000
2020-03-02,74.702499,74.002197,341397200
2020-03-03,72.330002,71.651932,319475600
2020-03-04,75.684998,74.975479,219178400
2020-03-05,73.230003,72.543495,187572800
2020-03-06,72.2575,71.580124,226176800
2020-03-09,66.542503,65.918694,286744800
2020-03-10,71.334999,70.666267,285290000
2020-03-11,68.857498,68.21199,255598800
2020-03-12,62.057499,61.475739,418474000
2020-03-13,69.4925,68.841034,370732000
2020-03-16,60.552502,59.984844,322423600
2020-03-17,63.215,62.622387,324056000
2020-03-18,61.6675,61.089394,300233600
2020-03-19,61.195,60.621319,271857200
2020-03-20,57.310001,56.772747,401693200
2020-03-23,56.092499,55.566658,336752800
2020-03-24,61.720001,61.141407,287531200
2020-03-25,61.380001,60.804588,303602000
2020-03-26,64.610001,64.004311,252087200
2020-03-27,61.935001,61.354385,204216800
2020-03-30,63.702499,63.105312,167976400
2020-03-31,63.572498,62.976532,197002000
2020-04-01,60.227501,59.662895,176218400
2020-04-02,61.232498,60.65847,165934000
2020-04-03,60.352501,59.786724,129880000
2020-04-06,65.6175,65.002357,201820400
2020-04-07,64.857498,64.249489,202887200
2020-04-08,66.517502,65.893929,168895200
2020-04-09,66.997498,66.369415,161834800
2020-04-13,68.3125,67.672096,131022800
2020-04-14,71.762497,71.089745,194994800
2020-04-15,71.107498,70.440895,131154400
2020-04-16,71.672501,71.000603,157125200
2020-04-17,70.699997,70.037216,215250000
2020-04-20,69.232498,68.583473,130015200
2020-04-21,67.092499,66.463539,180991600
2020-04-22,69.025002,68.377922,116862400
2020-04-23,68.7575,68.112923,124814400
2020-04-24,70.7425,70.079315,126161200
2020-04-27,70.792503,70.128853,117087600
2020-04-28,69.644997,68.992119,112004800
2020-04-29,71.932503,71.258163,137280800
2020-04-30,73.449997,72.761436,183064000
2020-05-01,72.267502,71.590034,240616800
2020-05-04,73.290001,72.602936,133568000
2020-05-05,74.389999,73.692627,147751200
2020-05-06,75.157501,74.452927,142333600
2020-05-07,75.934998,75.223137,115215200
2020-05-08,77.532501,77.01358,133838400
2020-05-11,78.752502,78.22541,145946400
2020-05-12,77.852501,77.331436,162301200
2020-05-13,76.912498,76.39772,200622400
2020-05-14,77.385002,76.867065,158929200
2020-05-15,76.927498,76.412621,166348400
2020-05-18,78.739998,78.212997,135178400
2020-05-19,78.285004,77.76104,101729600
2020-05-20,79.807503,79.273354,111504800
2020-05-21,79.212502,78.682327,102688800
2020-05-22,79.722504,79.188927,81803200
2020-05-26,79.182503,78.652542,125522000
2020-05-27,79.527496,78.995224,112945200
2020-05-28,79.5625,79.029984,133560800
2020-05-29,79.485001,78.953018,153532400
2020-06-01,80.462502,79.923965,80791200
2020-06-02,80.834999,80.293968,87642800
2020-06-03,81.279999,80.735992,104491200
2020-06-04,80.580002,80.04068,87560400
2020-06-05,82.875,82.320328,137250400
2020-06-08,83.364998,82.807037,95654400
2020-06-09,85.997498,85.421921,147712400
2020-06-10,88.209999,87.619614,166651600
2020-06-11,83.974998,83.412964,201662400
2020-06-12,84.699997,84.133095,200146000
2020-06-15,85.747498,85.173584,138808800
2020-06-16,88.019997,87.430885,165428800
2020-06-17,87.897499,87.309204,114406400
2020-06-18,87.932503,87.343979,96820400
2020-06-19,87.43,86.844833,264476000
2020-06-22,89.717499,89.117027,135445200
2020-06-23,91.6325,91.019203,212155600
2020-06-24,90.014999,89.412537,192623200
2020-06-25,91.209999,90.599533,137522400
2020-06-26,88.407501,87.815788,205256800
2020-06-29,90.445,89.839653,130646000
2020-06-30,91.199997,90.5896,140223200
2020-07-01,91.027496,90.418251,110737200
2020-07-02,91.027496,90.418251,114041600
2020-07-06,93.462502,92.83696,118655600
2020-07-07,93.172501,92.548889,112424400
2020-07-08,95.342499,94.704369,117092000
2020-07-09,95.752502,95.111641,125642800
2020-07-10,95.919998,95.278015,90257200
2020-07-13,95.477501,94.83847,191649200
2020-07-14,97.057503,96.407898,170989200
2020-07-15,97.724998,97.07093,153198000
2020-07-16,96.522499,95.876472,110577600
2020-07-17,96.327499,95.682777,92186800
2020-07-20,98.357498,97.699188,90318000
2020-07-21,97,96.350784,103433200
2020-07-22,97.272499,96.621452,89001600
2020-07-23,92.845001,92.223587,197004400
2020-07-24,92.614998,91.995125,185438800
2020-07-27,94.809998,94.17543,121214000
2020-07-28,93.252502,92.628365,103625600
2020-07-29,95.040001,94.403893,90329200
2020-07-30,96.190002,95.546204,158130000
2020-07-31,106.260002,105.548805,374336800
2020-08-03,108.9375,108.208389,308151200
2020-08-04,109.665001,108.931015,173071600
2020-08-05,110.0625,109.325851,121776800
2020-08-06,113.902496,113.140152,202428800
2020-08-07,111.112503,110.567833,198045600
2020-08-10,112.727501,112.174911,212403600
2020-08-11,109.375,108.838837,187902400
2020-08-12,113.010002,112.456024,165598000
2020-08-13,115.010002,114.446213,210082000
2020-08-14,114.907501,114.344223,165565200
2020-08-17,114.607498,114.045685,119561600
2020-08-18,115.5625,114.99601,105633600
2020-08-19,115.707497,115.140297,145538000
2020-08-20,118.275002,117.695213,126907200
2020-08-21,124.370003,123.760338,338054800
2020-08-24,125.857498,125.24054,345937600
2020-08-25,124.824997,124.213104,211495600
2020-08-26,126.522499,125.902283,163022400
2020-08-27,125.010002,124.397202,155552400
2020-08-28,124.807503,124.195694,187630000
2020-08-31,129.039993,128.40744,225702700
2020-09-01,134.179993,133.522247,151948100
2020-09-02,131.399994,130.755875,200119000
2020-09-03,120.879997,120.287437,257599600
2020-09-04,120.959999,120.36705,332607200
2020-09-08,112.82,112.266953,231366600
2020-09-09,117.32,116.744888,176940500
2020-09-10,113.489998,112.93367,182274400
2020-09-11,112,111.450974,180860300
2020-09-14,115.360001,114.794502,140150100
2020-09-15,115.540001,114.973625,184642000
2020-09-16,112.129997,111.58033,154679000
2020-09-17,110.339996,109.79911,178011000
2020-09-18,106.839996,106.316261,287104900
2020-09-21,110.080002,109.540382,195713800
2020-09-22,111.809998,111.261894,183055400
2020-09-23,107.120003,106.594902,150718700
2020-09-24,108.220001,107.689507,167743300
2020-09-25,112.279999,111.729591,149981400
2020-09-28,114.959999,114.396454,137672400
2020-09-29,114.089996,113.530724,99382200
2020-09-30,115.809998,115.242294,142675200
2020-10-01,116.790001,116.217491,116120400
2020-10-02,113.019997,112.465973,144712000
2020-10-05,116.5,115.928909,106243800
2020-10-06,113.160004,112.605286,161498200
2020-10-07,115.080002,114.515877,96849000
2020-10-08,114.970001,114.40641,83477200
2020-10-09,116.970001,116.396606,100506900
2020-10-12,124.400002,123.790192,240226800
2020-10-13,121.099998,120.506355,262330500
2020-10-14,121.190002,120.595924,150712000
2020-10-15,120.709999,120.118271,112559200
2020-10-16,119.019997,118.436554,115393800
2020-10-19,115.980003,115.411461,120639300
2020-10-20,117.510002,116.933968,124423700
2020-10-21,116.870003,116.297104,89946000
2020-10-22,115.75,115.182587,101988000
2020-10-23,115.040001,114.476074,82572600
2020-10-26,115.050003,114.486023,111850700
2020-10-27,116.599998,116.028427,92276800
2020-10-28,111.199997,110.654892,143937800
2020-10-29,115.32,114.7547,146129200
2020-10-30,108.860001,108.326363,190272600
2020-11-02,108.769997,108.236809,122866900
2020-11-03,110.440002,109.898621,107624400
2020-11-04,114.949997,114.386513,138235500
2020-11-05,119.029999,118.44651,126387100
2020-11-06,118.690002,118.311951,114457900
2020-11-09,116.32,115.949493,154515300
2020-11-10,115.970001,115.600609,138023400
2020-11-11,119.489998,119.10939,112295000
2020-11-12,119.209999,118.830284,103162300
2020-11-13,119.260002,118.880127,81581900
2020-11-16,120.300003,119.916817,91183000
2020-11-17,119.389999,119.009712,74271000
2020-11-18,118.029999,117.654045,76322100
2020-11-19,118.639999,118.262108,74113000
2020-11-20,117.339996,116.96624,73604300
2020-11-23,113.849998,113.487358,127959300
2020-11-24,115.169998,114.803154,113874200
2020-11-25,116.029999,115.660416,76499200
2020-11-27,116.589996,116.218628,46691300
2020-11-30,119.050003,118.670799,169410200
2020-12-01,122.720001,122.329109,127728200
2020-12-02,123.080002,122.687958,89004200
2020-12-03,122.940002,122.548409,78967600
2020-12-04,122.25,121.860611,78260400
2020-12-07,123.75,123.355827,86712000
2020-12-08,124.379997,123.983818,82225500
2020-12-09,121.779999,121.392097,115089200
2020-12-10,123.239998,122.84745,81312200
2020-12-11,122.410004,122.020096,86939800
2020-12-14,121.779999,121.392097,79184500
2020-12-15,127.879997,127.472664,157243700
2020-12-16,127.809998,127.402893,98208600
2020-12-17,128.699997,128.290054,94359800
2020-12-18,126.660004,126.256561,192541500
2020-12-21,128.229996,127.821548,121251600
2020-12-22,131.880005,131.45993,168904800
2020-12-23,130.960007,130.542862,88223700
2020-12-24,131.970001,131.549637,54930100
2020-12-28,136.690002,136.254608,124486200
2020-12-29,134.869995,134.440399,121047300
2020-12-30,133.720001,133.294067,96452100
2020-12-31,132.690002,132.267349,99116600
2021-01-04,129.410004,128.997803,143301900
2021-01-05,131.009995,130.592697,97664900
2021-01-06,126.599998,126.196747,155088000
2021-01-07,130.919998,130.502991,109578200
2021-01-08,132.050003,131.629379,105158200
2021-01-11,128.979996,128.569168,100384500
2021-01-12,128.800003,128.38974,91951100
2021-01-13,130.889999,130.473083,88636800
2021-01-14,128.910004,128.499405,90221800
2021-01-15,127.139999,126.735023,111598500
2021-01-19,127.830002,127.422829,90757300
2021-01-20,132.029999,131.609451,104319500
2021-01-21,136.869995,136.434021,120150900
2021-01-22,139.070007,138.627029,114459400
2021-01-25,142.919998,142.464767,157611700
2021-01-26,143.160004,142.70401,98390600
2021-01-27,142.059998,141.607513,140843800
2021-01-28,137.089996,136.653336,142621100
2021-01-29,131.960007,131.539673,177523800
2021-02-01,134.139999,133.712723,106239800
2021-02-02,134.990005,134.560028,83305400
2021-02-03,133.940002,133.513382,89880900
2021-02-04,137.389999,136.952377,84183100
2021-02-05,136.759995,136.528091,75693800
2021-02-08,136.910004,136.677841,71297200
2021-02-09,136.009995,135.779358,76774200
2021-02-10,135.389999,135.160416,73046600
2021-02-11,135.130005,134.900864,64280000
2021-02-12,135.369995,135.140442,60145100
2021-02-16,133.190002,132.964157,80576300
2021-02-17,130.839996,130.618134,97918500
2021-02-18,129.710007,129.490051,96856700
2021-02-19,129.869995,129.64978,87668800
2021-02-22,126,125.786346,103916400
2021-02-23,125.860001,125.646584,158273000
2021-02-24,125.349998,125.137444,111039900
2021-02-25,120.989998,120.784836,148199500
2021-02-26,121.260002,121.054382,164560400
2021-03-01,127.790001,127.573311,116307900
2021-03-02,125.120003,124.907837,102260900
2021-03-03,122.059998,121.85302,112966300
2021-03-04,120.129997,119.926292,178155000
2021-03-05,121.419998,121.214104,153766600
2021-03-08,116.360001,116.162689,154376600
2021-03-09,121.089996,120.884666,129525800
2021-03-10,119.980003,119.776558,111943300
2021-03-11,121.959999,121.753189,103026500
2021-03-12,121.029999,120.824768,88105100
2021-03-15,123.989998,123.779747,92403800
2021-03-16,125.57,125.357071,115227900
2021-03-17,124.760002,124.548447,111932600
2021-03-18,120.529999,120.325615,121229700
2021-03-19,119.989998,119.78653,185549500
2021-03-22,123.389999,123.180771,111912300
2021-03-23,122.540001,122.332214,95467100
2021-03-24,120.089996,119.88636,88530500
2021-03-25,120.589996,120.385513,98844700
2021-03-26,121.209999,121.004463,94071200
2021-03-29,121.389999,121.184158,80819200
2021-03-30,119.900002,119.696686,85671900
2021-03-31,122.150002,121.942871,118323800
2021-04-01,123,122.791428,75089100
2021-04-05,125.900002,125.686516,88651200
2021-04-06,126.209999,125.995987,80171300
2021-04-07,127.900002,127.683121,83466700
2021-04-08,130.360001,130.138947,88844600
2021-04-09,133,132.774475,106686700
2021-04-12,131.240005,131.017456,91420000
2021-04-13,134.429993,134.202042,91266500
2021-04-14,132.029999,131.806122,87222800
2021-04-15,134.5,134.271927,89347100
2021-04-16,134.160004,133.93251,84922400
2021-04-19,134.839996,134.611343,94264200
2021-04-20,133.110001,132.884293,94812300
2021-04-21,133.5,133.273621,68847100
2021-04-22,131.940002,131.716278,84566500
2021-04-23,134.320007,134.092239,78657500
2021-04-26,134.720001,134.491562,66905100
2021-04-27,134.389999,134.162109,66015800
2021-04-28,133.580002,133.353485,107760100
2021-04-29,133.479996,133.253662,151101000
2021-04-30,131.460007,131.237091,109839500
2021-05-03,132.539993,132.315247,75135100
2021-05-04,127.849998,127.633202,137564700
2021-05-05,128.100006,127.88279,84000900
2021-05-06,129.740005,129.520004,78128300
2021-05-07,130.210007,130.210007,78973300
2021-05-10,126.849998,126.849998,88071200
2021-05-11,125.910004,125.910004,126142800
2021-05-12,122.769997,122.769997,112172300
2021-05-13,124.970001,124.970001,105861300
2021-05-14,127.449997,127.449997,81918000
2021-05-17,126.269997,126.269997,74244600
2021-05-18,124.849998,124.849998,63342900
2021-05-19,124.690002,124.690002,92612000
2021-05-20,127.309998,127.309998,76857100
2021-05-21,125.43,125.43,79295400
2021-05-24,127.099998,127.099998,63092900
2021-05-25,126.900002,126.900002,72009500
2021-05-26,126.849998,126.849998,56575900
2021-05-27,125.279999,125.279999,94625600
2021-05-28,124.610001,124.610001,71311100
2021-06-01,124.279999,124.279999,67637100
2021-06-02,125.059998,125.059998,59278900
2021-06-03,123.540001,123.540001,76229200
2021-06-04,125.889999,125.889999,75169300
2021-06-07,125.900002,125.900002,71057600
2021-06-08,126.739998,126.739998,74403800
2021-06-09,127.129997,127.129997,56877900
2021-06-10,126.110001,126.110001,71186400
2021-06-11,127.349998,127.349998,53522400
2021-06-14,130.479996,130.479996,96906500
2021-06-15,129.639999,129.639999,62746300
2021-06-16,130.149994,130.149994,91815000
2021-06-17,131.789993,131.789993,96721700
2021-06-18,130.460007,130.460007,108953300
2021-06-21,132.300003,132.300003,79663300
2021-06-22,133.979996,133.979996,74783600
2021-06-23,133.699997,133.699997,60214200
2021-06-24,133.410004,133.410004,68711000
2021-06-25,133.110001,133.110001,70783700
2021-06-28,134.779999,134.779999,62111300
2021-06-29,136.330002,136.330002,64556100
2021-06-30,136.960007,136.960007,63261400
2021-07-01,137.270004,137.270004,52485800
2021-07-02,139.960007,139.960007,78852600
2021-07-06,142.020004,142.020004,108181800
2021-07-07,144.570007,144.570007,104911600
2021-07-08,143.240005,143.240005,105575500
2021-07-09,145.110001,145.110001,99788400
2021-07-12,144.5,144.5,76299700
2021-07-13,145.639999,145.639999,100827100
2021-07-14,149.149994,149.149994,127050800
2021-07-15,148.479996,148.479996,106820300
2021-07-16,146.389999,146.389999,93100300
2021-07-19,142.449997,142.449997,121434600
2021-07-20,146.149994,146.149994,96350000
2021-07-21,145.399994,145.399994,74993500
2021-07-22,146.800003,146.800003,77338200
2021-07-23,148.559998,148.559998,71361600
