Date,Close,Volume,MA
2004-08-31,0.615893,376560800,0.603036
2004-09-01,0.640357,515726400,0.614672833
2004-09-02,0.636786,406324800,0.622440667
2004-09-03,0.629107,293468000,0.624137
2004-09-07,0.638571,301957600,0.628333333
2004-09-08,0.649107,343526400,0.634970167
2004-09-09,0.6375,461339200,0.638571333
2004-09-10,0.640536,328014400,0.638601167
2004-09-13,0.635536,281976800,0.638392833
2004-09-14,0.63375,254822400,0.639166667
2004-09-15,0.628571,232668800,0.6375
2004-09-16,0.649107,501916800,0.6375
2004-09-17,0.663214,502308800,0.641785667
2004-09-20,0.673393,245000000,0.647261833
2004-09-21,0.67875,386652000,0.654464167
2004-09-22,0.659286,401688000,0.658720167
2004-09-23,0.665536,397404000,0.664881
2004-09-24,0.665893,369488000,0.667678667
2004-09-27,0.670179,397516000,0.6688395
2004-09-28,0.679286,353186400,0.669821667
2004-09-29,0.690714,273509600,0.671815667
2004-09-30,0.691964,425012000,0.677262
2004-10-01,0.690536,465404800,0.681428667
2004-10-04,0.692679,574084000,0.685893
2004-10-05,0.703036,406162400,0.691369167
2004-10-06,0.725714,446303200,0.699107167
